Título,Comuna,Metros Cuadrados,Dormitorios,Baños,Estacionamientos,Precio_CLP,Metros_Imputados
ArriendoDepartamentoSantiagoCentro.MetroSantaAna/AvenidaBrasil,Santiago,68.0,3.0,2.0,0.0,490000.0,False
"2Hab,2Bañ,Estacionamiento,Bodega,VicuñaMackenna7442",LaFlorida,52.0,2.0,2.0,1.0,500000.0,True
Departamentodeinterior,LasCondes,35.0,1.0,1.0,0.0,480000.0,True
DEPARTAMENTOMariaRozasVelasquez55,EstaciónCentral,35.0,1.0,1.0,0.0,200000.0,True
ARRIENDODEPTO2D+2BPLAZAÑUÑOA,Ñuñoa,52.0,2.0,2.0,1.0,670000.0,True
DepartamentoDomingoSantaMaria2565,Independencia,38.0,2.0,1.0,0.0,384000.0,False
DepartamentoCalleJuanBarrosN°3885,QuintaNormal,45.0,3.0,1.0,0.0,341000.0,False
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,33.0,1.0,1.0,0.0,310000.0,False
DEPARTAMENTOAlameda,Santiago,52.0,2.0,1.0,0.0,520000.0,False
DEPARTAMENTOMetroMatta/Avda.Matta,Santiago,51.0,2.0,2.0,0.0,450000.0,False
ARRIENDODEPTOESTACIÓNCENTRAL|URETABRAVOPROPIEDADES|,EstaciónCentral,35.0,1.0,1.0,0.0,230000.0,True
ARRIENDODEPARTAMENTO2HAB2BASANTIAGO,Santiago,50.0,2.0,2.0,0.0,400000.0,False
"Deptoenmacul2dormitorios,2baños,estacionam",Macul,52.0,2.0,2.0,1.0,550000.0,True
Departamentoenarriendoavlapaz,Recoleta,51.0,2.0,1.0,0.0,400000.0,False
Departamento1dormitorioenSantiagoCentro,Santiago,29.0,1.0,1.0,0.0,350000.0,False
1d1b+bodega/est.central,EstaciónCentral,33.0,1.0,1.0,0.0,270000.0,False
CéntricoDepartamento,Santiago,45.0,1.0,1.0,0.0,300000.0,False
Arriendodepto2dormitorioensanmiguel,Santiago,55.0,2.0,1.0,0.0,330000.0,False
ArriendoDepartamento,Santiago,34.0,1.0,1.0,0.0,360000.0,False
"Deptoapasosdelmetro,1dormitorio45m2",SanMiguel,45.0,1.0,1.0,0.0,290000.0,False
SearriendaDepartamentoenSanBernardo,SanBernardo,30.0,2.0,1.0,1.0,390000.0,False
"ExcelenteEstudioconpiscina,SanMiguel",SanMiguel,21.0,1.0,1.0,0.0,240000.0,False
DepartamentoenCatedral,Santiago,23.0,1.0,1.0,0.0,270000.0,False
DeptoenRenca,Renca,52.0,2.0,2.0,1.0,450000.0,True
Searriendadepartamentoenlacomunadequilicura,Quilicura,68.0,3.0,1.0,1.0,350000.0,False
DEPARTAMENTOSanPablo/Matucana,Santiago,30.0,1.0,1.0,0.0,350000.0,False
DEPARTAMENTOSegundaavenida,SanMiguel,40.0,1.0,1.0,0.0,400000.0,False
DEPARTAMENTODepartamental1475,LaFlorida,60.0,2.0,2.0,0.0,475000.0,False
ARRIENDODEPTO.SANTIAGOCENTRO,Santiago,35.0,1.0,1.0,0.0,285000.0,True
Arriendodepartamentointeriorluzyaguaincluido,PedroAguirreCerda,52.0,2.0,1.0,0.0,300000.0,True
DEPARTAMENTONuevaUno6476,LaFlorida,35.0,1.0,1.0,0.0,350000.0,True
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,29.0,1.0,1.0,0.0,260000.0,False
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,48.0,2.0,2.0,0.0,366065.0,False
DEPARTAMENTOVICUÑAMACKENNAESQUINACARLOSVALDOVINO,SanJoaquín,52.0,2.0,2.0,0.0,480000.0,True
"SEARRIENDAEXCELENTEDPTO1DORMITORIO,METROBAQUEDANO",Santiago,35.0,1.0,1.0,0.0,290000.0,False
ARRIENDODEPARTAMENTO1HAB1BAPROVIDENCIA,Providencia,58.0,1.0,1.0,0.0,587760.0,False
Departamentointerior,PuenteAlto,52.0,2.0,1.0,0.0,300000.0,True
Departamento2D+1B+1E,Santiago,55.0,2.0,1.0,1.0,420000.0,False
"Departamento1D1B,(Arcangel1218,SanMiguel)",SanMiguel,42.0,1.0,1.0,0.0,385000.0,False
LordCochraneconEleuterioRamirez,Santiago,35.0,1.0,1.0,0.0,300000.0,True
SeArriendaCómodoDepartamento/independencia,Independencia,30.0,1.0,1.0,0.0,300000.0,False
DepartamentoenArriendoLasCondes,LasCondes,160.0,4.0,2.0,0.0,1200000.0,True
"Dpto.conexcelentedistribuciónsegundatrasversal,C.Maipú",Maipú,65.0,3.0,2.0,1.0,460000.0,True
ArriendoDepto.2Damplios+B+E/50%DCTO/Garantíaenpartes/UniversidaddeSantiago,EstaciónCentral,52.0,2.0,1.0,1.0,400000.0,True
"ARRIENDODPTO.TIPOSTUDIOAMOBLADO,CERRILOS",Cerrillos,35.0,1.0,1.0,0.0,300000.0,True
"Departamentovallegrande,Lampa",Lampa,65.0,3.0,2.0,1.0,460000.0,True
Depto2D1BQuilicura,Quilicura,52.0,2.0,1.0,0.0,400000.0,True
Departamentohomeestudio,Santiago,48.0,1.0,1.0,0.0,280000.0,False
"Departamento75mtsmásterrazas,metro,sectorelLlano",SanMiguel,85.0,3.0,2.0,1.0,565000.0,False
DptoMetroEcuador2D/2Bconestacionamiento(95732),EstaciónCentral,52.0,2.0,1.0,1.0,290000.0,True
1DORM.1BAÑO.TERRAZA/METROREPÚBLICA(98030),Santiago,35.0,1.0,1.0,0.0,310000.0,True
2Dorm2BAÑOS+ESTAC.metroHOSPITALES/aPASOS/COMONUEVO,Independencia,45.0,2.0,2.0,1.0,390000.0,False
"Remodelado,gastocomúnbajo,Piscina,quinchos,lavandería,gimnasio.",Santiago,42.0,2.0,2.0,1.0,450000.0,False
Arriendodepartamento,PedroAguirreCerda,65.0,3.0,1.0,0.0,380000.0,True
DepartamentoTrinidadRamirez01010,LaCisterna,42.0,2.0,1.0,0.0,345000.0,False
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,46.0,2.0,1.0,0.0,356600.0,False
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,46.0,2.0,1.0,0.0,355509.0,False
DepartamentoSantaAna079,LaGranja,44.0,2.0,2.0,0.0,328000.0,False
DEPARTAMENTOParqueAlmagro,Santiago,27.0,1.0,1.0,0.0,270000.0,False
DepartamentoDomingoSantaMaria2565,Independencia,44.0,2.0,2.0,0.0,391000.0,False
MallSport(97731),LoBarnechea,35.0,1.0,1.0,1.0,901232.0,True
DepartamentoMETROLOVIALYDEPARTAMENTAL,SanMiguel,53.0,2.0,2.0,0.0,450000.0,False
ArriendoDepartamentoStudio,Maipú,33.0,1.0,1.0,0.0,290000.0,False
ArriendoDepartamentoEstaciónCentral,EstaciónCentral,30.0,1.0,1.0,0.0,350000.0,False
"Arriendopiezasólosexofemenino,endepartamento",Santiago,70.0,1.0,1.0,0.0,200000.0,False
DepartamentoNuevaFranklin,Santiago,48.0,2.0,2.0,0.0,390000.0,False
Departamentointerior,Recoleta,52.0,2.0,1.0,0.0,450000.0,True
Searriendadpto3dormitoriosQuintaNormal,QuintaNormal,65.0,3.0,1.0,0.0,450000.0,False
Departamentorebajadoluminosoyseguro,Santiago,52.0,2.0,1.0,0.0,360000.0,False
DepartamentoDomeykoSantiago,Santiago,52.0,2.0,2.0,1.0,650000.0,True
DepartamentoSANISIDRO/METROSANTALUCIA,Santiago,56.0,2.0,1.0,0.0,360000.0,False
Departamento1hab+1bañoLaCisterna,LaCisterna,32.0,1.0,1.0,0.0,300000.0,False
Searriendadepartamento3dy2b+estLaFlorida,LaFlorida,74.0,3.0,1.0,1.0,590000.0,False
Departamento1D1B-EdificioSanDiego,Santiago,35.0,1.0,1.0,0.0,309990.0,True
2D2B+ESTNorOrientedivino,Macul,56.0,2.0,2.0,1.0,495000.0,False
Arriendodepartamento,Renca,35.0,1.0,1.0,0.0,350000.0,True
Arriendodptomacul3d2baños1bodega1estac,Macul,70.0,3.0,2.0,1.0,590000.0,False
"Frenteparqueforestal,inigualableviste",Santiago,120.0,2.0,2.0,0.0,900000.0,False
EnEstacionCentral,EstaciónCentral,77.0,3.0,1.0,0.0,400000.0,False
Arriendodepartamentosantarosaconalameda,Santiago,35.0,1.0,1.0,0.0,300000.0,True
DepartamentoNuevo(1DormitorioY1BañoYBodega,Santiago,40.0,1.0,1.0,0.0,380000.0,False
ExcelenteDptoSeminuevo2D2B,Santiago,55.0,2.0,2.0,0.0,450000.0,False
DepartamentoMariaAuxiliadora,SanMiguel,33.0,1.0,1.0,0.0,295000.0,False
EstudioenArriendo,Santiago,35.0,1.0,1.0,0.0,250000.0,True
Searriendadepto1D+1BCercanoaMetroSanAlbertoHurtado,EstaciónCentral,35.0,1.0,1.0,0.0,250000.0,True
MetroAvMatta/Chiloe,Santiago,40.0,1.0,1.0,0.0,295000.0,False
ArriendoDepartamentoMaipú,Maipú,65.0,3.0,2.0,1.0,480000.0,False
Deptocomodoamobladoenstgocentro,Santiago,39.0,1.0,1.0,0.0,330000.0,False
Nuevo/Seminario(98046),Ñuñoa,35.0,1.0,1.0,0.0,480000.0,True
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,42.0,2.0,1.0,0.0,355509.0,False
Searriendadepartamentocomunadeñuñoa,Ñuñoa,52.0,2.0,2.0,1.0,680000.0,True
Departamento1dormitorio1bañoUbicadoNatanielCox223SantiagoCentro,Santiago,35.0,1.0,1.0,0.0,280000.0,True
arriendoInglaterraN°1144Arriendoportodoelaño$200.0001dormitorio,Independencia,35.0,1.0,1.0,0.0,200000.0,True
Dpto.interior,LaFlorida,45.0,2.0,2.0,0.0,350000.0,False
ArriendoDepartamentoindependencia,Independencia,36.0,1.0,1.0,0.0,300000.0,False
"DEPARTAMENTOCalleElMolino1787,Independencia,Chile,JuanAntonioRíos,Independencia,RM(Metropolitana)",Independencia,56.0,3.0,2.0,0.0,430000.0,False
Departamento2dormitoriosMetrolastorres,Macul,40.0,2.0,1.0,0.0,350000.0,False
DepartamentoenelmejorlugardeIndependencia,Independencia,60.0,2.0,2.0,0.0,420000.0,False
CéntricoDepartamento1Dor/1Baño/2ambientes,Santiago,35.0,1.0,1.0,0.0,330000.0,False
BELLODEPARTAMENTONUEVOYAMUEBLADO1D+1B+BODEGACERCAMETROMIRADOR,LaFlorida,35.0,1.0,1.0,0.0,360000.0,True
"ModernodepartamentoenarriendoenLinderos,Buin–3D2Bconterrazayestacionamiento",Buin,65.0,3.0,2.0,1.0,744496.0,True
"SantoDomingo1220,350.000,Arriendodepartamen",Santiago,32.0,1.0,1.0,0.0,350000.0,False
DeptoRecoletacercadeMetroCementerio,Recoleta,55.0,2.0,1.0,0.0,430000.0,False
"ExcelenteDepto2/1enMacul,buenaconectividad",Macul,46.0,2.0,1.0,1.0,430000.0,False
Searriendadepartamento1D1B,EstaciónCentral,37.0,1.0,1.0,0.0,306000.0,False
Departamento,Quilicura,60.0,3.0,2.0,0.0,548576.0,False
Directodueño,Santiago,28.0,1.0,1.0,0.0,260000.0,False
DepartamentoJosePedroAlessandriconRodrigodeAraya,Ñuñoa,35.0,1.0,1.0,0.0,360000.0,True
ExcelenteDeptoUnDormitorioMetroHospital,Independencia,35.0,1.0,1.0,0.0,270000.0,True
HermosoDepartamento2D+2B+EST+BODCercaAlMetroIrarrazaval,Ñuñoa,52.0,2.0,2.0,1.0,550000.0,True
"DEPARTAMENTOMapocho3521,QuintaNormal.",QuintaNormal,44.0,2.0,1.0,0.0,371009.0,False
DepartamentoenArriendoMetroToesca,Santiago,56.0,2.0,1.0,0.0,450000.0,False
Arriendodepto,Santiago,55.0,2.0,2.0,0.0,360000.0,False
"DepartamentoenLasCondesde76m2,Cantagallo",LasCondes,76.0,2.0,2.0,2.0,950000.0,False
ArriendoDepto.1D-1B,EstaciónCentral,35.0,1.0,1.0,0.0,350000.0,True
Departamentodisponible,Santiago,52.0,2.0,2.0,0.0,380000.0,False
"Dpto2D,1B,1E,bodegaycocinacerrada",SanMiguel,50.0,2.0,1.0,1.0,420000.0,False
Lindodepartamento,SanMiguel,65.0,3.0,2.0,1.0,550000.0,True
Arriendocomododepartamento2habitaciones,Santiago,52.0,2.0,1.0,0.0,380000.0,True
Depto1d1b+1e1b,Macul,40.0,1.0,1.0,1.0,380000.0,False
"DepartamentoenLasCondes,4Dormitorios",LasCondes,130.0,4.0,4.0,1.0,1700000.0,False
Departamentometromacul,Macul,35.0,1.0,1.0,0.0,340000.0,True
Departamentodosambientes,Ñuñoa,44.0,1.0,1.0,1.0,400000.0,False
DepartamentoPasajeElisaCole,Providencia,35.0,1.0,1.0,0.0,450000.0,True
ArriendoPiezaCompartoDeptoLasCondes,LasCondes,65.0,3.0,2.0,0.0,380000.0,True
ArriendoDepartamentoenLaFloridaCondominio,LaFlorida,63.0,3.0,2.0,1.0,480000.0,False
Arriendodepartamento,EstaciónCentral,70.0,3.0,2.0,0.0,480000.0,False
Depto2D/2B/E/BODapasosdelmetroL2yL6,SanMiguel,52.0,2.0,2.0,1.0,415000.0,True
arriendodepartamentoenmaipu,Maipú,65.0,3.0,1.0,1.0,500000.0,True
"DptoNuevo1ambiente,MetroCumming",LasCondes,23.0,1.0,1.0,0.0,250000.0,False
ComododepartamentoenBarrioElGolf,LasCondes,50.0,1.0,1.0,1.0,750000.0,False
ArriendoDepartamentoArturoPrat,Santiago,34.0,1.0,1.0,0.0,280000.0,False
DeptoadoscuadrasdelmetroMacul,Macul,65.0,3.0,2.0,1.0,620000.0,True
Arriendoampliodepto2estacionamientos,Macul,65.0,3.0,2.0,0.0,625000.0,True
Departamento3dormitoriosy2baños,Santiago,65.0,3.0,2.0,1.0,560000.0,True
Departamento2dormitorios1baño,Ñuñoa,52.0,2.0,2.0,0.0,690000.0,True
"Departamento2D2B,cocinaindependiente",Santiago,54.0,2.0,2.0,0.0,450000.0,False
"DEPARTAMENTODOSDORMITORIOS,METROSANMIGUEL,CONDOMINIOSEGURO",SanMiguel,45.0,2.0,1.0,0.0,350000.0,False
Dptosemiamoblado,EstaciónCentral,35.0,1.0,1.0,0.0,300000.0,False
DEPARTAMENTOCENTRICONATANIELCOX,Santiago,52.0,2.0,1.0,0.0,350000.0,True
"HermosoDepto3D/2B,Estybodega,Stgo,sudueño",Santiago,62.0,3.0,2.0,1.0,490000.0,False
MetroLoOvalle/BrionesLuco(97126),LaCisterna,52.0,2.0,1.0,0.0,370000.0,True
DepartamentoNuevoEnIndependencia-BuigleyPropiedades,Independencia,35.0,1.0,1.0,0.0,250000.0,True
DepartamentoSantoDomingoconTeatinos30%primermesdearriendo,Santiago,35.0,1.0,1.0,0.0,270000.0,True
Departamentometrosanalbertohurtado,EstaciónCentral,34.0,1.0,1.0,1.0,380000.0,False
"Arriendodepartamento,metromiradorazul",LaFlorida,35.0,1.0,1.0,0.0,330000.0,True
Departamentonuevo,Quilicura,44.0,2.0,1.0,0.0,420000.0,False
"1Hab,1Bañ,SanNicolás1092,SanMiguel,MetroLoVial",SanMiguel,35.0,1.0,1.0,0.0,300000.0,True
Departamento2D-1Bcondominiocuadroverde,EstaciónCentral,52.0,2.0,1.0,1.0,470000.0,True
DEPARTAMENTOENESTACIONCENTRAL,EstaciónCentral,52.0,2.0,1.0,1.0,350000.0,True
Departamento2dormitoriosARRIENDOIndependencia,Independencia,55.0,2.0,2.0,0.0,195000.0,False
DeptosectorMarcoletacercanoClínicaUC,Peñalolén,75.0,2.0,1.0,0.0,480000.0,False
CómodoeiluminadoDepartamentoapasosdelMetro,Ñuñoa,45.0,1.0,1.0,0.0,431024.0,False
DepartamentonuevoenIndependencia,Independencia,36.0,1.0,1.0,0.0,300000.0,False
"DepartamentoEstudio32m2,SantiagoCentro",Santiago,32.0,1.0,1.0,0.0,320000.0,False
DepartamentoZañartu2203Ñuñoa2d2bEstacionamiento,Ñuñoa,52.0,2.0,2.0,1.0,650000.0,True
Hermosodpto.cercanometroSantaAna-Puentecaly,Santiago,53.0,2.0,2.0,1.0,580000.0,False
ARRIEDOHERMOSODEPARTAMENTO-SantiagoCentro,Santiago,45.0,2.0,1.0,1.0,400000.0,False
ArriendaDepto.1D+1B+TAvda.Ecuador4122MetroAlbertoHurtadoSantiago,EstaciónCentral,35.0,1.0,1.0,0.0,250000.0,True
Depto,Santiago,39.0,1.0,1.0,0.0,300000.0,False
Arriendodepto1habitación,Santiago,35.0,1.0,1.0,0.0,260000.0,True
departamentomacul,Macul,77.0,3.0,2.0,0.0,730000.0,False
LindodepartamentometroGrutadeLourdes,QuintaNormal,60.0,3.0,1.0,0.0,425000.0,False
ArriendodepartamentoapasosmetrosantaLucia,Santiago,52.0,2.0,1.0,0.0,400000.0,True
Arriendodpto1d1bsantiagocentro,Santiago,33.0,1.0,1.0,0.0,391840.0,False
Arriendodepartamentoblancoviel,SanMiguel,32.0,1.0,1.0,1.0,370000.0,False
ArriendoDepartamentoPedroAlarcon,SanMiguel,53.0,2.0,1.0,0.0,400000.0,False
Arriendoconcompromisodeventa,Quilicura,65.0,3.0,1.0,0.0,380000.0,True
Arriendodepartamento,QuintaNormal,50.0,3.0,1.0,0.0,350000.0,False
ImpecableDepto1DormitorioSanDiego1344,Santiago,29.0,1.0,1.0,0.0,240000.0,False
ExcelenteDepartamentomuybienubicado,Santiago,35.0,1.0,1.0,0.0,300000.0,True
DeptoapasosdelmetroMacul,LaFlorida,37.0,1.0,1.0,0.0,320000.0,False
Departamentoamoblado,Santiago,30.0,1.0,1.0,0.0,360000.0,False
Excelenteubicación1D+1b+estacionamientoybodega,Ñuñoa,43.0,1.0,1.0,1.0,470208.0,False
Bellodepartamentohuechuraba,Huechuraba,65.0,3.0,2.0,0.0,680000.0,True
Confortabledepartamento,LasCondes,85.0,2.0,2.0,1.0,979600.0,False
SearriendadeptocomunaElBosque,ElBosque,66.0,2.0,1.0,0.0,380000.0,False
Departamento3d1bañobalcónyestacionamiento,LaGranja,55.0,3.0,1.0,1.0,400000.0,False
"Arriendode1dormitorio,1bañoycocinacomedor",LoPrado,35.0,1.0,1.0,0.0,260000.0,True
PabloUrzua1481-1dormitorio,Independencia,35.0,1.0,1.0,0.0,250000.0,True
SEARRIENDADEPT1D/1B$280.000(tratoconeldueño),Independencia,35.0,1.0,1.0,0.0,280000.0,True
DepartamentoCalleJuanBarrosN°3885,QuintaNormal,46.0,3.0,1.0,0.0,371000.0,False
Excelentedepartamento,Santiago,35.0,1.0,1.0,0.0,350000.0,False
DepartamentoAvenidaloOvalle,LaCisterna,65.0,3.0,1.0,0.0,385000.0,True
"Arriendodepartamento,metrociudaddelniño",SanMiguel,60.0,3.0,2.0,0.0,420000.0,False
Arriendodepartamento,EstaciónCentral,40.0,1.0,1.0,0.0,300000.0,False
DepartamentonuevoSanBernardo2D+2Baños,SanBernardo,55.0,2.0,2.0,1.0,550000.0,False
DeptoenSanMartín,Santiago,40.0,2.0,1.0,0.0,370000.0,False
"Arriendodpto,metroelparron",LaCisterna,41.0,1.0,1.0,0.0,340.0,False
deptoamoblado1dormitorio,Santiago,30.0,1.0,1.0,0.0,350000.0,False
DEPTO1D1BCarmen590.Santiago50%Descuesto,Santiago,35.0,1.0,1.0,0.0,330000.0,False
Arriendodepartamento,SanMiguel,40.0,1.0,1.0,0.0,300000.0,False
Arriendodedepartamento,Ñuñoa,70.0,2.0,2.0,0.0,650000.0,False
"SearriendaDpto1D,1B",EstaciónCentral,35.0,1.0,1.0,0.0,200000.0,True
Excelenteubicacióndirectolosdueñossincorredo,Independencia,65.0,2.0,2.0,1.0,400000.0,False
Excelentedepartamento1d1bMetroSanMiguel,SanMiguel,40.0,1.0,1.0,0.0,330000.0,False
DepartamentoEnLaFlorida,LaFlorida,35.0,1.0,1.0,0.0,235000.0,True
Hipodromo1820.HipodromoChileyVivaceta(94247),Independencia,35.0,1.0,1.0,0.0,309000.0,True
Villasana/Mapocho,QuintaNormal,65.0,3.0,1.0,0.0,360000.0,True
DepartamentoCalleMapochoN°4643,QuintaNormal,45.0,3.0,1.0,0.0,359000.0,False
DEPARTAMENTO3deptosdisponibles,EstaciónCentral,33.0,1.0,1.0,0.0,300000.0,False
"DEPARTAMENTOIndependencia560,independencia",Independencia,71.0,2.0,2.0,0.0,420000.0,False
DEPARTAMENTOClubGolfLosLeones,LasCondes,330.0,3.0,4.0,0.0,2500000.0,False
Arriendodepartamentonuevo,SanBernardo,52.0,3.0,1.0,0.0,450000.0,False
DepartamentoLasCondes,LasCondes,65.0,3.0,2.0,0.0,950000.0,True
DEPARTAMENTOMASBODEGAAVDA.PORTUGAL564,Santiago,52.0,2.0,2.0,0.0,490000.0,True
REBAJADO!DEPTO.2DORMITORIOSMETROSANTALUCIA,Santiago,52.0,2.0,1.0,0.0,320000.0,True
EdificioevoluciónarriendoDeptodosdormitorios,Santiago,52.0,2.0,2.0,0.0,430000.0,True
DepartamentoenarriendoPlazaEgañaÑuñoa3D2B,Ñuñoa,101.0,3.0,2.0,0.0,1100000.0,False
Searriendalindoyluminosodepartamento,Santiago,35.0,1.0,1.0,0.0,320000.0,True
DepartamentoEstaciónCentral2d2b,EstaciónCentral,53.0,2.0,2.0,0.0,450000.0,False
ArriendodepartamentoenlaFlorida,LaFlorida,40.0,2.0,2.0,1.0,450000.0,False
DptoenLaCisterna,LaCisterna,54.0,2.0,1.0,1.0,380000.0,False
Arriendo2d1b+estacionamiento,Independencia,40.0,2.0,1.0,1.0,400000.0,False
Arriendodepartamento,LaFlorida,37.0,2.0,1.0,0.0,100000.0,False
Cómododepto.Lascondes,LasCondes,35.0,1.0,1.0,1.0,650000.0,True
ExcelenteDepartamentoQuilin2D+1B+1E,Macul,55.0,2.0,1.0,1.0,470000.0,False
ArriendoDptoSantiagoCentroMattaCarmen,Santiago,53.0,2.0,1.0,0.0,400000.0,False
ARRIENDODEPARTAMENTO02DORMITORIOSLASCONDESSECTORELGOLF,LasCondes,75.0,2.0,2.0,1.0,1528176.0,False
Lindodepartamentoundormitorio,Santiago,40.0,1.0,1.0,0.0,290000.0,False
Departamentode5dormitoriosenVitacura,Vitacura,220.0,5.0,4.0,1.0,3000000.0,True
Departamento2hambientes,Santiago,35.0,1.0,1.0,0.0,320000.0,True
Depto3dormitorioscercanoametro,QuintaNormal,50.0,3.0,1.0,0.0,390000.0,False
Arriendodepto.interior,LasCondes,35.0,1.0,1.0,0.0,450000.0,True
"Dpto3D/2BGoycolea677,MetroLaCisterna",LaCisterna,65.0,3.0,2.0,0.0,400000.0,True
DEPARTAMENTOMetroescuelamilitar/estadioespañol,LasCondes,38.0,1.0,1.0,0.0,570000.0,False
DepartamentoCalleLordcochraneN°792,Santiago,34.0,1.0,1.0,0.0,220000.0,False
Estudiolacisterna,LaCisterna,35.0,1.0,1.0,1.0,300000.0,True
SanNicolás2D2B1E,SanMiguel,55.0,2.0,2.0,1.0,480000.0,False
Lindodepto1D1BMetroHospitales/AmaliaErrazuriz,Independencia,33.0,1.0,1.0,0.0,280000.0,False
Arriendodeptometrocalycanto,Independencia,31.0,1.0,1.0,0.0,248000.0,False
MetroIrarrazaval1D+1B(Esq.Matta/VicuñaMackena),Santiago,35.0,1.0,1.0,0.0,285000.0,False
DepartamentoenClaudioArrau,Pudahuel,54.0,2.0,2.0,1.0,480000.0,False
"Hermosodepartamentoenarriendo,TarapacáSantiagoCentro",Santiago,35.0,1.0,1.0,0.0,330000.0,True
"$310milBuendepto.metroloOvalle,comerciovarioscolegios,casinuevo",Santiago,38.0,1.0,1.0,0.0,310.0,False
DepartamentoCaminoInternacional14903d1bPuenteAlto,PuenteAlto,65.0,3.0,1.0,1.0,450000.0,True
SEMIAMOBLADO2D+2B+EAMUNATEGUIYMACKENA,Santiago,52.0,2.0,2.0,1.0,450000.0,True
"Arriendodepa3d,2benvalleGrandelampa",Lampa,65.0,3.0,2.0,1.0,450000.0,True
Depto2d-1b-StgoCentro-MetroMoneda,Santiago,50.0,2.0,1.0,0.0,400000.0,False
DepartamentoElBosque,ElBosque,65.0,3.0,1.0,0.0,350000.0,True
"DEPARTAMENTOLasAcacias7604,LaFlorida.",LaFlorida,49.0,2.0,2.0,0.0,490000.0,False
DepartamentoAvenidaLoEspejo01173,LaCisterna,36.0,2.0,2.0,0.0,313000.0,False
DepartamentoCalleCarrascalN°6254,QuintaNormal,30.0,1.0,1.0,0.0,252000.0,False
DEPARTAMENTOAv.Quilin,Macul,55.0,2.0,2.0,0.0,680000.0,False
APASOSDELMALLFLORIDACENTER(35962),LaFlorida,52.0,2.0,2.0,1.0,400000.0,True
DepartamentoEstacioncentral,EstaciónCentral,35.0,1.0,1.0,0.0,300000.0,False
ArriendoAmplioYLindoDepartamento,Santiago,89.0,2.0,2.0,1.0,650000.0,False
DepartamentoLordCochrane181,Santiago,50.0,2.0,2.0,0.0,450000.0,False
Departamentode2dormitoriosy2baños,Santiago,47.0,2.0,2.0,0.0,400000.0,False
"Modernodpto3D2BenLoOvalle,LaCisterna",LaCisterna,65.0,3.0,2.0,1.0,500000.0,False
Departamentoremodelado2D+BodegaChacabucoStgo,Santiago,52.0,2.0,1.0,0.0,320000.0,True
ArriendodeptoEstaciónCentral,EstaciónCentral,52.0,2.0,1.0,0.0,300000.0,True
ArriendodepartamentometroIrarrázaval,Ñuñoa,60.0,2.0,2.0,0.0,450000.0,False
Departamentoacogedor,Santiago,35.0,1.0,1.0,0.0,270000.0,True
SearriendadepartamentoenSantiagoCentro,Santiago,65.0,3.0,2.0,1.0,550000.0,True
Lindodepartamentocerrillos,Cerrillos,52.0,2.0,1.0,0.0,280000.0,True
"Departamento1d1bestacionamientoybodega,EstacionCentral",EstaciónCentral,35.0,1.0,1.0,1.0,350000.0,True
departamento,Recoleta,35.0,1.0,1.0,0.0,290000.0,True
ExcelentedepartamentoenMacul,Macul,52.0,2.0,1.0,0.0,400000.0,True
DEPARTAMENTOPlazaÑuñoa,Ñuñoa,45.0,1.0,1.0,0.0,548576.0,False
DepartamentoMapocho3951,QuintaNormal,45.0,2.0,1.0,0.0,361000.0,False
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,30.0,1.0,1.0,0.0,310000.0,False
DepartamentoPedroFontovaapasosdelmall,Huechuraba,65.0,3.0,2.0,0.0,700000.0,True
Dpto1dormitoriometrobellavistadelaflorida,LaFlorida,41.0,1.0,1.0,0.0,350000.0,False
"DepartamentoSantiagoCentro2h,2bDisponible",Santiago,67.0,2.0,2.0,1.0,480000.0,False
DepartamentoNuevo,SanBernardo,69.0,2.0,2.0,1.0,560000.0,False
"1Hab,1Bañ,Estacionamiento,Bodega,Vecinal1636,Conchalí",QuintaNormal,35.0,1.0,1.0,1.0,330000.0,True
MIGUELCLARO/BILBAO,Providencia,52.0,2.0,2.0,1.0,740000.0,True
"Departamento2Dormitorios1Baño,MetroEcuador",EstaciónCentral,52.0,2.0,1.0,0.0,290000.0,True
DEPARTAMENTOSantoDomingo,Santiago,23.0,1.0,1.0,0.0,270000.0,False
ArriendoAmobladoconPiscinaCondominio(97931),Huechuraba,52.0,2.0,2.0,1.0,800000.0,True
"Arriendodepartamentoindependencia,mhospitales!",Independencia,33.0,1.0,1.0,0.0,300000.0,False
CómodoDepartamentoAPasosDelMetroRondizzoni,Santiago,59.0,2.0,1.0,0.0,55000.0,False
Departamentoen2°pisoenlacomunadeSanMiguel,SanMiguel,70.0,3.0,1.0,0.0,400000.0,False
DepartamentoenSantiagoRondizzoni,Santiago,35.0,1.0,1.0,0.0,330000.0,True
SeArriedanDepartamentoInterior1D1BSantiago,Santiago,35.0,1.0,1.0,0.0,340000.0,True
"Departamento,enestacióncentral",EstaciónCentral,35.0,1.0,1.0,0.0,330000.0,True
Departamento,Recoleta,55.0,1.0,1.0,0.0,450000.0,False
